device,fold,seq_len,train_windows,train_positive,val_windows,val_positive,test_windows,test_positive,status
设备75,1,6,6126,154,764,33,764,20,ready
设备75,1,12,6090,153,758,33,758,20,ready
设备75,1,24,6018,152,746,33,746,20,ready
设备75,2,3,6144,147,767,27,767,33,ready
设备75,2,6,6126,147,764,27,764,33,ready
设备75,2,12,6090,146,758,27,758,33,ready
设备75,2,24,6018,145,746,27,746,33,ready
设备75,3,3,6150,165,761,15,767,27,ready
设备75,3,6,6138,164,752,15,764,27,ready
设备75,3,12,6114,164,734,14,758,27,ready
设备75,3,24,6066,164,698,13,746,27,ready
设备75,4,3,6149,184,768,5,761,15,ready
设备75,4,6,6139,183,765,4,752,15,ready
设备75,4,12,6121,183,759,4,734,14,ready
设备75,4,24,6085,183,747,4,698,13,ready
设备75,5,3,6146,179,764,20,768,5,ready
设备75,5,6,6131,179,760,19,765,4,ready
设备75,5,12,6101,178,754,19,759,4,ready
设备75,5,24,6041,177,742,19,747,4,ready
设备75,6,3,6147,172,767,12,764,20,ready
设备75,6,6,6132,172,764,12,760,19,ready
设备75,6,12,6102,171,758,12,754,19,ready
设备75,6,24,6042,170,746,12,742,19,ready
设备75,7,3,6144,177,767,17,767,12,ready
设备75,7,6,6126,176,764,17,764,12,ready
设备75,7,12,6090,175,758,17,758,12,ready
设备75,7,24,6018,174,746,17,746,12,ready
设备75,8,3,6150,162,764,27,767,17,ready
设备75,8,6,6138,162,758,26,764,17,ready
设备75,8,12,6114,161,746,26,758,17,ready
设备75,8,24,6066,160,722,26,746,17,ready
设备75,9,3,6149,152,768,27,764,27,ready
设备75,9,6,6137,152,765,27,758,26,ready
设备75,9,12,6113,151,759,27,746,26,ready
设备75,9,24,6065,150,747,27,722,26,ready
设备76,0,3,5928,146,740,13,741,17,ready
设备76,0,6,5913,145,737,13,738,17,ready
设备76,0,12,5883,143,731,13,732,17,ready
设备76,0,24,5823,140,719,13,720,17,ready
设备76,1,3,5926,138,740,25,740,13,ready
设备76,1,6,5908,137,737,25,737,13,ready
设备76,1,12,5872,135,731,25,731,13,ready
设备76,1,24,5800,132,719,23,719,13,ready
设备76,2,3,5926,122,740,29,740,25,ready
设备76,2,6,5908,120,737,29,737,25,ready
设备76,2,12,5872,118,731,29,731,25,ready
设备76,2,24,5800,117,719,27,719,23,ready
设备76,3,3,5929,142,737,5,740,29,ready
设备76,3,6,5914,141,731,4,737,29,ready
设备76,3,12,5884,139,719,4,731,29,ready
设备76,3,24,5824,138,700,4,719,27,ready
设备76,4,3,5936,148,733,23,737,5,ready
设备76,4,6,5927,147,724,23,731,4,ready
设备76,4,12,5909,146,706,22,719,4,ready
设备76,4,24,5873,146,670,21,700,4,ready
设备76,5,3,5933,136,740,17,733,23,ready
设备76,5,6,5921,135,737,17,724,23,ready
设备76,5,12,5897,134,731,17,706,22,ready
设备76,5,24,5854,134,719,17,670,21,ready
设备76,6,3,5926,140,740,19,740,17,ready
设备76,6,6,5908,139,737,19,737,17,ready
设备76,6,12,5872,137,731,19,731,17,ready
设备76,6,24,5800,136,719,19,719,17,ready
设备76,7,3,5926,145,740,12,740,19,ready
设备76,7,6,5908,144,737,12,737,19,ready
设备76,7,12,5872,142,731,12,731,19,ready
设备76,7,24,5800,141,719,12,719,19,ready
设备76,8,3,5932,148,737,16,740,12,ready
设备76,8,6,5920,148,731,15,737,12,ready
设备76,8,12,5896,147,719,14,731,12,ready
设备76,8,24,5848,146,695,14,719,12,ready
设备76,9,3,5931,143,741,17,737,16,ready
设备76,9,6,5919,143,738,17,731,15,ready
设备76,9,12,5895,142,732,17,719,14,ready
设备76,9,24,5847,141,720,17,695,14,ready
设备77,0,3,1054,7,127,1,132,0,ready
设备77,0,6,1039,7,121,1,129,0,ready
设备77,0,12,1009,7,109,1,123,0,ready
设备77,0,24,949,7,85,1,111,0,ready
设备77,1,3,1052,7,131,0,127,1,ready
设备77,1,6,1034,7,128,0,121,1,ready
设备77,1,12,998,7,122,0,109,1,ready
设备77,1,24,926,7,110,0,85,1,ready
设备77,2,3,1053,7,126,1,131,0,ready
设备77,2,6,1035,7,120,1,128,0,ready
设备77,2,12,999,7,108,1,122,0,ready
设备77,2,24,927,7,84,1,110,0,ready
设备77,3,3,1053,6,131,1,126,1,ready
设备77,3,6,1035,6,128,1,120,1,ready
设备77,3,12,999,6,122,1,108,1,ready
设备77,3,24,927,6,110,1,84,1,ready
设备77,4,3,1047,7,132,0,131,1,ready
设备77,4,6,1026,7,129,0,128,1,ready
设备77,4,12,984,7,123,0,122,1,ready
设备77,4,24,900,7,111,0,110,1,ready
设备77,5,3,1050,7,129,1,132,0,ready
设备77,5,6,1032,7,126,1,129,0,ready
设备77,5,12,996,7,120,1,123,0,ready
设备77,5,24,924,7,108,1,111,0,ready
设备77,6,3,1056,6,126,1,129,1,ready
设备77,6,6,1041,6,120,1,126,1,ready
设备77,6,12,1011,6,108,1,120,1,ready
设备77,6,24,951,6,84,1,108,1,ready
设备77,7,3,1054,7,131,0,126,1,ready
设备77,7,6,1039,7,128,0,120,1,ready
设备77,7,12,1009,7,122,0,108,1,ready
设备77,7,24,949,7,110,0,84,1,ready
设备77,8,3,1054,5,128,3,131,0,ready
设备77,8,6,1039,5,122,3,128,0,ready
设备77,8,12,1009,5,110,3,122,0,ready
设备77,8,24,949,5,86,3,110,0,ready
设备77,9,3,1053,5,132,0,128,3,ready
设备77,9,6,1038,5,129,0,122,3,ready
设备77,9,12,1008,5,123,0,110,3,ready
设备77,9,24,948,5,111,0,86,3,ready
设备78,0,3,4174,277,521,22,518,41,ready
设备78,0,6,4156,276,518,22,512,41,ready
设备78,0,12,4126,275,512,22,500,40,ready
设备78,0,24,4072,273,500,22,476,40,ready
设备78,1,3,4168,299,521,19,521,22,ready
设备78,1,6,4144,298,518,19,518,22,ready
设备78,1,12,4102,296,512,19,512,22,ready
设备78,1,24,4024,295,500,18,500,22,ready
设备78,2,3,4168,243,521,76,521,19,ready
设备78,2,6,4144,240,518,76,518,19,ready
设备78,2,12,4102,235,512,76,512,19,ready
设备78,2,24,4024,231,500,76,500,18,ready
设备78,3,3,4168,193,521,70,521,76,ready
设备78,3,6,4144,192,518,68,518,76,ready
设备78,3,12,4102,190,512,65,512,76,ready
设备78,3,24,4024,189,500,62,500,76,ready
设备78,4,3,4177,254,512,15,521,70,ready
设备78,4,6,4162,253,500,15,518,68,ready
设备78,4,12,4138,252,476,14,512,65,ready
设备78,4,24,4090,252,434,13,500,62,ready
设备78,5,3,4177,293,521,33,512,15,ready
设备78,5,6,4162,292,518,33,500,15,ready
设备78,5,12,4138,291,512,33,476,14,ready
设备78,5,24,4090,289,500,33,434,13,ready
设备78,6,3,4168,269,521,39,521,33,ready
设备78,6,6,4144,268,518,39,518,33,ready
设备78,6,12,4102,266,512,39,512,33,ready
设备78,6,24,4024,265,500,37,500,33,ready
设备78,7,3,4174,284,515,18,521,39,ready
设备78,7,6,4156,284,506,17,518,39,ready
设备78,7,12,4120,282,494,17,512,39,ready
设备78,7,24,4054,281,470,17,500,37,ready
设备78,8,3,4177,318,521,5,515,18,ready
设备78,8,6,4162,318,518,5,506,17,ready
设备78,8,12,4132,316,512,5,494,17,ready
设备78,8,24,4078,315,500,5,470,17,ready
设备78,9,3,4174,295,518,41,521,5,ready
设备78,9,6,4156,294,512,41,518,5,ready
设备78,9,12,4126,293,500,40,512,5,ready
设备78,9,24,4072,292,476,40,500,5,ready
设备79,0,3,6392,223,794,18,798,18,ready
设备79,0,6,6380,221,788,18,795,18,ready
设备79,0,12,6356,220,776,18,789,18,ready
设备79,0,24,6308,220,752,18,777,18,ready
设备79,1,3,6392,209,795,32,794,18,ready
设备79,1,6,6380,207,789,31,788,18,ready
设备79,1,12,6356,207,777,30,776,18,ready
设备79,1,24,6308,207,753,30,752,18,ready
设备79,2,3,6395,202,791,25,795,32,ready
设备79,2,6,6386,202,782,23,789,31,ready
设备79,2,12,6368,202,764,23,777,30,ready
设备79,2,24,6332,202,728,23,753,30,ready
设备79,3,3,6392,204,798,30,791,25,ready
设备79,3,6,6380,203,795,30,782,23,ready
设备79,3,12,6356,202,789,30,764,23,ready
设备79,3,24,6308,202,777,30,728,23,ready
设备79,4,3,6386,206,797,23,798,30,ready
设备79,4,6,6368,204,794,23,795,30,ready
设备79,4,12,6332,202,788,23,789,30,ready
设备79,4,24,6260,200,776,23,777,30,ready
设备79,5,3,6386,186,798,50,797,23,ready
设备79,5,6,6368,184,795,50,794,23,ready
设备79,5,12,6332,183,789,49,788,23,ready
设备79,5,24,6260,182,777,47,776,23,ready
设备79,6,3,6386,178,797,31,798,50,ready
设备79,6,6,6368,176,794,31,795,50,ready
设备79,6,12,6332,175,788,31,789,49,ready
设备79,6,24,6260,175,776,30,777,47,ready
设备79,7,3,6386,215,798,13,797,31,ready
设备79,7,6,6368,213,795,13,794,31,ready
设备79,7,12,6332,212,789,13,788,31,ready
设备79,7,24,6260,212,777,13,776,30,ready
设备79,8,3,6389,227,797,19,798,13,ready
设备79,8,6,6374,225,794,19,795,13,ready
设备79,8,12,6344,224,788,19,789,13,ready
设备79,8,24,6284,224,776,19,777,13,ready
设备79,9,3,6389,222,798,18,797,19,ready
设备79,9,6,6374,220,795,18,794,19,ready
设备79,9,12,6344,219,789,18,788,19,ready
设备79,9,24,6284,219,777,18,776,19,ready
设备7,0,3,1820,97,225,1,225,6,ready
设备7,0,6,1817,97,222,1,222,6,ready
设备7,0,12,1811,97,216,1,216,6,ready
设备7,0,24,1799,96,204,1,204,6,ready
设备7,1,3,1817,100,225,3,225,1,ready
设备7,1,6,1811,100,222,3,222,1,ready
设备7,1,12,1799,100,216,3,216,1,ready
设备7,1,24,1775,97,204,2,204,1,ready
设备7,2,3,1817,88,225,13,225,3,ready
设备7,2,6,1811,87,222,13,222,3,ready
设备7,2,12,1799,87,216,13,216,3,ready
设备7,2,24,1775,87,204,10,204,2,ready
设备7,3,3,1817,74,225,17,225,13,ready
设备7,3,6,1811,74,222,16,222,13,ready
设备7,3,12,1799,72,216,16,216,13,ready
设备7,3,24,1775,69,204,16,204,10,ready
设备7,4,3,1817,60,225,26,225,17,ready
设备7,4,6,1811,59,222,26,222,16,ready
设备7,4,12,1799,59,216,24,216,16,ready
设备7,4,24,1775,57,204,21,204,16,ready
设备7,5,3,1817,63,225,14,225,26,ready
设备7,5,6,1811,63,222,13,222,26,ready
设备7,5,12,1799,63,216,13,216,24,ready
设备7,5,24,1775,63,204,11,204,21,ready
设备7,6,3,1817,83,225,6,225,14,ready
设备7,6,6,1811,82,222,6,222,13,ready
设备7,6,12,1799,82,216,6,216,13,ready
设备7,6,24,1775,81,204,6,204,11,ready
设备7,7,3,1817,90,225,8,225,6,ready
设备7,7,6,1811,90,222,7,222,6,ready
设备7,7,12,1799,90,216,7,216,6,ready
设备7,7,24,1775,90,204,6,204,6,ready
设备7,8,3,1821,87,224,9,225,8,ready
设备7,8,6,1818,87,221,9,222,7,ready
设备7,8,12,1812,87,215,9,216,7,ready
设备7,8,24,1800,87,203,9,204,6,ready
设备7,9,3,1821,89,225,6,224,9,ready
设备7,9,6,1818,89,222,6,221,9,ready
设备7,9,12,1812,89,216,6,215,9,ready
设备7,9,24,1800,89,204,6,203,9,ready
设备80,0,3,7105,230,886,14,887,25,ready
设备80,0,6,7096,228,883,14,884,25,ready
设备80,0,12,7078,226,877,14,878,25,ready
设备80,0,24,7042,226,865,13,866,25,ready
设备80,1,3,7106,221,883,34,886,14,ready
设备80,1,6,7097,221,877,32,883,14,ready
设备80,1,12,7079,221,865,30,877,14,ready
设备80,1,24,7043,221,841,30,865,13,ready
设备80,2,3,7105,221,887,15,883,34,ready
设备80,2,6,7096,221,884,15,877,32,ready
设备80,2,12,7078,221,878,15,865,30,ready
设备80,2,24,7042,221,866,15,841,30,ready
设备80,3,3,7105,226,883,30,887,15,ready
设备80,3,6,7096,226,877,30,884,15,ready
设备80,3,12,7078,225,865,30,878,15,ready
设备80,3,24,7042,225,841,30,866,15,ready
设备80,4,3,7106,212,886,29,883,30,ready
设备80,4,6,7097,212,883,29,877,30,ready
设备80,4,12,7079,211,877,29,865,30,ready
设备80,4,24,7043,211,865,29,841,30,ready
设备80,5,3,7102,201,887,41,886,29,ready
设备80,5,6,7090,201,884,41,883,29,ready
设备80,5,12,7066,199,878,41,877,29,ready
设备80,5,24,7018,199,866,41,865,29,ready
设备80,6,3,7102,184,886,46,887,41,ready
设备80,6,6,7090,184,883,46,884,41,ready
设备80,6,12,7066,183,877,45,878,41,ready
设备80,6,24,7018,183,865,45,866,41,ready
设备80,7,3,7103,210,886,15,886,46,ready
设备80,7,6,7091,210,883,15,883,46,ready
设备80,7,12,7067,209,877,15,877,45,ready
设备80,7,24,7019,209,865,15,865,45,ready
设备80,8,3,7106,236,886,20,886,15,ready
设备80,8,6,7097,236,883,20,883,15,ready
设备80,8,12,7079,235,877,20,877,15,ready
设备80,8,24,7043,235,865,20,865,15,ready
设备80,9,3,7105,225,887,25,886,20,ready
设备80,9,6,7096,225,884,25,883,20,ready
设备80,9,12,7078,224,878,25,877,20,ready
设备80,9,24,7042,223,866,25,865,20,ready
设备81,0,3,768,38,93,0,94,0,ready
设备81,0,6,765,38,90,0,91,0,ready
设备81,0,12,759,38,84,0,85,0,ready
设备81,0,24,747,38,72,0,73,0,ready
设备81,1,3,765,33,94,5,93,0,ready
设备81,1,6,759,33,91,5,90,0,ready
设备81,1,12,747,33,85,5,84,0,ready
设备81,1,24,723,33,73,5,72,0,ready
设备81,2,3,765,31,93,2,94,5,ready
设备81,2,6,759,31,90,2,91,5,ready
设备81,2,12,747,31,84,2,85,5,ready
设备81,2,24,723,30,72,2,73,5,ready
设备81,3,3,766,35,93,1,93,2,ready
设备81,3,6,760,35,90,1,90,2,ready
设备81,3,12,748,35,84,1,84,2,ready
设备81,3,24,724,35,72,0,72,2,ready
设备81,4,3,765,37,94,0,93,1,ready
设备81,4,6,759,37,91,0,90,1,ready
设备81,4,12,747,37,85,0,84,1,ready
设备81,4,24,723,37,73,0,72,0,ready
设备81,5,3,765,34,93,4,94,0,ready
设备81,5,6,759,33,90,4,91,0,ready
设备81,5,12,747,33,84,4,85,0,ready
设备81,5,24,723,33,72,4,73,0,ready
设备81,6,3,765,19,94,15,93,4,ready
设备81,6,6,759,19,91,14,90,4,ready
设备81,6,12,747,19,85,14,84,4,ready
设备81,6,24,723,18,73,14,72,4,ready
设备81,7,3,765,16,93,7,94,15,ready
设备81,7,6,759,16,90,7,91,14,ready
设备81,7,12,747,16,84,7,85,14,ready
设备81,7,24,723,16,72,6,73,14,ready
设备81,8,3,769,27,93,4,93,7,ready
设备81,8,6,766,27,90,4,90,7,ready
设备81,8,12,760,27,84,4,84,7,ready
设备81,8,24,748,27,72,4,72,6,ready
设备81,9,3,768,34,94,0,93,4,ready
设备81,9,6,765,34,91,0,90,4,ready
设备81,9,12,759,34,85,0,84,4,ready
设备81,9,24,747,34,73,0,72,4,ready
设备82,0,3,7055,257,880,37,881,23,ready
设备82,0,6,7046,257,877,37,878,23,ready
设备82,0,12,7028,257,871,37,872,23,ready
设备82,0,24,6992,256,859,37,860,23,ready
设备82,1,3,7053,208,880,72,880,37,ready
设备82,1,6,7041,208,877,72,877,37,ready
设备82,1,12,7017,208,871,72,871,37,ready
设备82,1,24,6969,208,859,71,859,37,ready
设备82,2,3,7056,224,877,21,880,72,ready
设备82,2,6,7047,224,871,21,877,72,ready
设备82,2,12,7029,224,859,21,871,72,ready
设备82,2,24,6993,224,835,21,859,71,ready
设备82,3,3,7059,263,877,33,877,21,ready
设备82,3,6,7053,263,871,33,871,21,ready
设备82,3,12,7041,263,859,33,859,21,ready
设备82,3,24,7017,263,835,33,835,21,ready
设备82,4,3,7056,263,880,21,877,33,ready
设备82,4,6,7047,263,877,21,871,33,ready
设备82,4,12,7029,262,871,21,859,33,ready
设备82,4,24,6993,262,859,21,835,33,ready
设备82,5,3,7053,241,880,55,880,21,ready
设备82,5,6,7041,241,877,55,877,21,ready
设备82,5,12,7017,241,871,54,871,21,ready
设备82,5,24,6969,241,859,54,859,21,ready
设备82,6,3,7053,230,880,32,880,55,ready
设备82,6,6,7041,230,877,32,877,55,ready
设备82,6,12,7017,230,871,32,871,54,ready
设备82,6,24,6969,230,859,32,859,54,ready
设备82,7,3,7053,273,880,12,880,32,ready
设备82,7,6,7041,273,877,12,877,32,ready
设备82,7,12,7017,273,871,12,871,32,ready
设备82,7,24,6969,273,859,12,859,32,ready
设备82,8,3,7056,294,880,11,880,12,ready
设备82,8,6,7047,294,877,11,877,12,ready
设备82,8,12,7029,294,871,11,871,12,ready
设备82,8,24,6993,294,859,11,859,12,ready
设备82,9,3,7055,283,881,23,880,11,ready
设备82,9,6,7046,283,878,23,877,11,ready
设备82,9,12,7028,283,872,23,871,11,ready
设备82,9,24,6992,283,860,23,859,11,ready
设备83,0,3,7410,699,924,88,925,70,ready
设备83,0,6,7404,698,921,88,922,70,ready
设备83,0,12,7392,696,915,88,916,70,ready
设备83,0,24,7368,695,903,88,904,70,ready
设备83,1,3,7408,640,924,129,924,88,ready
设备83,1,6,7399,639,921,129,921,88,ready
设备83,1,12,7381,636,915,129,915,88,ready
设备83,1,24,7345,629,903,129,903,88,ready
设备83,2,3,7408,644,924,83,924,129,ready
设备83,2,6,7399,643,921,83,921,129,ready
设备83,2,12,7381,641,915,82,915,129,ready
设备83,2,24,7345,640,903,76,903,129,ready
设备83,3,3,7411,705,921,68,924,83,ready
设备83,3,6,7405,705,915,67,921,83,ready
设备83,3,12,7393,705,903,65,915,82,ready
设备83,3,24,7369,705,879,64,903,76,ready
设备83,4,3,7411,732,924,56,921,68,ready
设备83,4,6,7405,732,921,56,915,67,ready
设备83,4,12,7393,732,915,56,903,65,ready
设备83,4,24,7369,732,903,56,879,64,ready
设备83,5,3,7408,719,924,81,924,56,ready
设备83,5,6,7399,718,921,81,921,56,ready
设备83,5,12,7381,713,915,81,915,56,ready
设备83,5,24,7345,710,903,81,903,56,ready
设备83,6,3,7408,652,924,123,924,81,ready
设备83,6,6,7399,651,921,123,921,81,ready
设备83,6,12,7381,649,915,120,915,81,ready
设备83,6,24,7345,648,903,118,903,81,ready
设备83,7,3,7408,632,924,101,924,123,ready
设备83,7,6,7399,631,921,101,921,123,ready
设备83,7,12,7381,629,915,101,915,120,ready
设备83,7,24,7345,628,903,101,903,118,ready
设备83,8,3,7411,700,924,56,924,101,ready
设备83,8,6,7405,699,921,56,921,101,ready
设备83,8,12,7393,697,915,56,915,101,ready
设备83,8,24,7369,696,903,56,903,101,ready
设备83,9,3,7410,731,925,70,924,56,ready
设备83,9,6,7404,730,922,70,921,56,ready
设备83,9,12,7392,728,916,70,915,56,ready
设备83,9,24,7368,727,904,70,903,56,ready
设备84,0,3,1647,20,201,4,206,1,ready
设备84,0,6,1629,20,195,2,203,1,ready
设备84,0,12,1593,20,188,1,197,1,ready
设备84,0,24,1521,19,176,1,185,1,ready
设备84,1,3,1644,20,206,1,201,4,ready
设备84,1,6,1623,20,203,1,195,2,ready
设备84,1,12,1581,20,197,1,188,1,ready
设备84,1,24,1497,19,185,1,176,1,ready
设备84,2,3,1640,23,205,1,206,1,ready
设备84,2,6,1616,21,202,1,203,1,ready
设备84,2,12,1568,21,196,1,197,1,ready
设备84,2,24,1472,20,184,1,185,1,ready
设备84,3,3,1645,21,201,3,205,1,ready
设备84,3,6,1624,19,195,3,202,1,ready
设备84,3,12,1582,19,183,3,196,1,ready
设备84,3,24,1498,18,159,3,184,1,ready
设备84,4,3,1652,19,198,3,201,3,ready
设备84,4,6,1637,17,189,3,195,3,ready
设备84,4,12,1607,17,171,3,183,3,ready
设备84,4,24,1547,17,135,2,159,3,ready
设备84,5,3,1650,16,203,6,198,3,ready
设备84,5,6,1635,14,197,6,189,3,ready
设备84,5,12,1605,14,185,6,171,3,ready
设备84,5,24,1545,14,173,6,135,2,ready
设备84,6,3,1643,18,205,1,203,6,ready
设备84,6,6,1622,16,202,1,197,6,ready
设备84,6,12,1580,16,196,1,185,6,ready
设备84,6,24,1496,15,184,1,173,6,ready
设备84,7,3,1640,23,206,1,205,1,ready
设备84,7,6,1616,21,203,1,202,1,ready
设备84,7,12,1568,21,197,1,196,1,ready
设备84,7,24,1484,20,185,1,184,1,ready
设备84,8,3,1646,20,202,4,206,1,ready
设备84,8,6,1628,18,196,4,203,1,ready
设备84,8,12,1592,18,184,4,197,1,ready
设备84,8,24,1520,17,160,4,185,1,ready
设备84,9,3,1646,20,206,1,202,4,ready
设备84,9,6,1628,18,203,1,196,4,ready
设备84,9,12,1597,17,197,1,184,4,ready
设备84,9,24,1537,16,185,1,160,4,ready
设备85,0,3,7378,594,920,139,920,98,ready
设备85,0,6,7372,593,917,139,917,97,ready
设备85,0,12,7360,592,911,139,911,96,ready
设备85,0,24,7336,588,899,137,899,96,ready
设备85,1,3,7375,536,920,155,920,139,ready
设备85,1,6,7366,534,917,155,917,139,ready
设备85,1,12,7348,531,911,155,911,139,ready
设备85,1,24,7312,528,899,152,899,137,ready
设备85,2,3,7375,617,920,58,920,155,ready
设备85,2,6,7366,615,917,58,917,155,ready
设备85,2,12,7348,613,911,57,911,155,ready
设备85,2,24,7312,611,899,55,899,152,ready
设备85,3,3,7378,722,917,50,920,58,ready
设备85,3,6,7372,721,911,49,917,58,ready
设备85,3,12,7360,720,899,48,911,57,ready
设备85,3,24,7336,720,875,46,899,55,ready
设备85,4,3,7378,726,920,54,917,50,ready
设备85,4,6,7372,725,917,54,911,49,ready
设备85,4,12,7360,724,911,54,899,48,ready
设备85,4,24,7336,720,899,54,875,46,ready
设备85,5,3,7375,659,920,117,920,54,ready
设备85,5,6,7366,657,917,117,917,54,ready
设备85,5,12,7348,653,911,117,911,54,ready
设备85,5,24,7312,652,899,113,899,54,ready
设备85,6,3,7375,615,920,98,920,117,ready
设备85,6,6,7366,613,917,98,917,117,ready
设备85,6,12,7348,611,911,96,911,117,ready
设备85,6,24,7312,610,899,96,899,113,ready
设备85,7,3,7375,711,920,22,920,98,ready
设备85,7,6,7366,709,917,22,917,98,ready
设备85,7,12,7348,707,911,22,911,96,ready
设备85,7,24,7312,706,899,22,899,96,ready
设备85,8,3,7378,771,920,38,920,22,ready
设备85,8,6,7372,769,917,38,917,22,ready
设备85,8,12,7360,767,911,38,911,22,ready
设备85,8,24,7336,766,899,38,899,22,ready
设备85,9,3,7378,695,920,98,920,38,ready
设备85,9,6,7372,694,917,97,917,38,ready
设备85,9,12,7360,693,911,96,911,38,ready
设备85,9,24,7336,690,899,96,899,38,ready
设备86,0,3,7428,2227,926,143,927,103,ready
设备86,0,6,7422,2224,923,142,924,102,ready
设备86,0,12,7410,2217,917,140,918,101,ready
设备86,0,24,7386,2202,905,140,906,101,ready
设备86,1,3,7426,2161,926,168,926,143,ready
设备86,1,6,7417,2156,923,168,923,142,ready
设备86,1,12,7399,2148,917,167,917,140,ready
设备86,1,24,7363,2134,905,164,905,140,ready
设备86,2,3,7425,2227,927,76,926,168,ready
设备86,2,6,7416,2222,924,75,923,168,ready
设备86,2,12,7398,2215,918,74,917,167,ready
设备86,2,24,7362,2203,906,72,905,164,ready
设备86,3,3,7428,1540,923,852,927,76,ready
设备86,3,6,7422,1536,917,848,924,75,ready
设备86,3,12,7410,1529,905,842,918,74,ready
设备86,3,24,7386,1517,881,830,906,72,ready
设备86,4,3,7429,993,926,624,923,852,ready
设备86,4,6,7423,992,923,621,917,848,ready
设备86,4,12,7411,991,917,615,905,842,ready
设备86,4,24,7387,989,905,603,881,830,ready
设备86,5,3,7425,1536,927,309,926,624,ready
设备86,5,6,7416,1531,924,309,923,621,ready
设备86,5,12,7398,1522,918,309,917,615,ready
设备86,5,24,7362,1510,906,307,905,603,ready
设备86,6,3,7425,2053,926,110,927,309,ready
设备86,6,6,7416,2049,923,109,924,309,ready
设备86,6,12,7398,2042,917,107,918,309,ready
设备86,6,24,7362,2030,905,107,906,307,ready
设备86,7,3,7426,2335,926,27,926,110,ready
设备86,7,6,7417,2331,923,27,923,109,ready
设备86,7,12,7399,2324,917,27,917,107,ready
设备86,7,24,7363,2312,905,27,905,107,ready
设备86,8,3,7429,2391,926,55,926,27,ready
设备86,8,6,7423,2387,923,55,923,27,ready
设备86,8,12,7411,2380,917,55,917,27,ready
设备86,8,24,7387,2368,905,55,905,27,ready
设备86,9,3,7428,2315,927,103,926,55,ready
设备86,9,6,7422,2311,924,102,923,55,ready
设备86,9,12,7410,2303,918,101,917,55,ready
设备86,9,24,7386,2291,906,101,905,55,ready
设备8,0,3,1026,38,126,3,127,0,ready
设备8,0,6,1020,38,123,3,124,0,ready
设备8,0,12,1008,37,117,3,118,0,ready
设备8,0,24,984,37,105,3,106,0,ready
设备8,1,3,1024,34,126,4,126,3,ready
设备8,1,6,1015,34,123,4,123,3,ready
设备8,1,12,997,33,117,4,117,3,ready
设备8,1,24,961,31,105,4,105,3,ready
设备8,2,3,1024,33,126,4,126,4,ready
设备8,2,6,1015,33,123,4,123,4,ready
设备8,2,12,997,32,117,4,117,4,ready
设备8,2,24,961,32,105,2,105,4,ready
设备8,3,3,1024,37,126,0,126,4,ready
设备8,3,6,1015,37,123,0,123,4,ready
设备8,3,12,997,36,117,0,117,4,ready
设备8,3,24,961,36,105,0,105,2,ready
设备8,4,3,1024,40,126,1,126,0,ready
设备8,4,6,1015,40,123,1,123,0,ready
设备8,4,12,997,39,117,1,117,0,ready
设备8,4,24,961,38,105,1,105,0,ready
设备8,5,3,1024,27,126,10,126,1,ready
设备8,5,6,1015,27,123,10,123,1,ready
设备8,5,12,997,26,117,10,117,1,ready
设备8,5,24,961,26,105,9,105,1,ready
设备8,6,3,1027,24,126,4,126,10,ready
设备8,6,6,1021,24,123,4,123,10,ready
设备8,6,12,1009,23,117,4,117,10,ready
设备8,6,24,985,23,105,4,105,9,ready
设备8,7,3,1027,25,126,9,126,4,ready
设备8,7,6,1021,25,123,9,123,4,ready
设备8,7,12,1009,25,117,8,117,4,ready
设备8,7,24,985,25,105,8,105,4,ready
设备8,8,3,1030,29,126,3,126,9,ready
设备8,8,6,1027,29,123,3,123,9,ready
设备8,8,12,1021,29,117,3,117,8,ready
设备8,8,24,1009,29,105,3,105,8,ready
设备8,9,3,1026,38,127,0,126,3,ready
设备8,9,6,1020,38,124,0,123,3,ready
设备8,9,12,1008,37,118,0,117,3,ready
设备8,9,24,984,37,106,0,105,3,ready
设备9,0,3,1026,35,126,2,127,0,ready
设备9,0,6,1020,35,123,2,124,0,ready
设备9,0,12,1008,34,117,2,118,0,ready
设备9,0,24,984,34,105,2,106,0,ready
设备9,1,3,1024,31,126,4,126,2,ready
设备9,1,6,1015,31,123,4,123,2,ready
设备9,1,12,997,30,117,4,117,2,ready
设备9,1,24,961,29,105,4,105,2,ready
设备9,2,3,1024,30,126,3,126,4,ready
设备9,2,6,1015,30,123,3,123,4,ready
设备9,2,12,997,29,117,3,117,4,ready
设备9,2,24,961,29,105,2,105,4,ready
设备9,3,3,1024,34,126,0,126,3,ready
设备9,3,6,1015,34,123,0,123,3,ready
设备9,3,12,997,33,117,0,117,3,ready
设备9,3,24,961,33,105,0,105,2,ready
设备9,4,3,1024,36,126,1,126,0,ready
设备9,4,6,1015,36,123,1,123,0,ready
设备9,4,12,997,35,117,1,117,0,ready
设备9,4,24,961,34,105,1,105,0,ready
设备9,5,3,1024,24,126,9,126,1,ready
设备9,5,6,1015,24,123,9,123,1,ready
设备9,5,12,997,23,117,9,117,1,ready
设备9,5,24,961,23,105,8,105,1,ready
设备9,6,3,1027,21,126,4,126,9,ready
设备9,6,6,1021,21,123,4,123,9,ready
设备9,6,12,1009,20,117,4,117,9,ready
设备9,6,24,985,20,105,4,105,8,ready
