Device_Name,Category,File_Path,Window_Count,Level1_Sparsity,Level1_Mean_Intensity,Level1_CV,Level2_Sparsity,Level2_Mean_Intensity,Level2_CV,Level3_Sparsity,Level3_Mean_Intensity,Level3_CV,Level4_Sparsity,Level4_Mean_Intensity,Level4_CV,Routing_Sparsity,All_Levels_Zero_Ratio,Cluster,Label,Model,Previous_Label,Previous_Model,Model_Changed
设备56,S9300_S9303,/Users/leopold/Developer/fault-forecast/Time-Series-Library/dataset/fault/S9300_S9303/设备56/window_60_data2.csv,10204,0.9868678949431595,0.01862014896119169,10.66581771783241,0.9298314386515092,0.18884751078008624,4.3294270590798165,0.9742257938063504,0.15346922775382202,6.162057979235643,0.9992159937279498,0.0007840062720501764,35.700140055747674,0.9725352802822422,0.9163073304586437,0,Sparse,PatchTST,Sparse,PatchTST,False
设备57,S5300_S5328C-EI,/Users/leopold/Developer/fault-forecast/Time-Series-Library/dataset/fault/S5300_S5328C-EI/设备57/window_60_data2.csv,10204,0.965405723245786,0.04517836142689142,5.664070988378924,0.9995099960799686,0.0004900039200313603,45.164145071062734,0.9981379851038809,0.002156017248137985,24.275791430698543,0.9889259114072912,0.011270090160721285,9.529780206019826,0.9879949039592317,0.9558996471971776,0,Sparse,PatchTST,Intermittent,iTransformer,True
设备58,S5300_S5328C-EI,/Users/leopold/Developer/fault-forecast/Time-Series-Library/dataset/fault/S5300_S5328C-EI/设备58/window_60_data2.csv,10204,0.7720501764014112,0.24666797334378676,1.9849170953242614,0.8425127401019208,0.7526460211681694,2.8245437538715383,0.9999019992159938,9.800078400627205e-05,101.0099005048515,0.9995099960799686,0.0004900039200313603,45.164145071062734,0.9034937279498235,0.6707173657389259,2,Dense,Informer,Sparse,PatchTST,True
设备60,S9300_S9306,/Users/leopold/Developer/fault-forecast/Time-Series-Library/dataset/fault/S9300_S9306/设备60/window_60_data2.csv,10204,0.988141905135241,0.030870246961975698,11.040389442523303,0.9004312034496276,0.1949235593884751,3.5743545417285385,0.9999019992159938,9.800078400627205e-05,101.0099005048515,0.9993139945119561,0.0006860054880439044,38.16692659508079,0.9719472755782047,0.8904351234809879,0,Sparse,PatchTST,Sparse,PatchTST,False
设备61,S9300_S9306,/Users/leopold/Developer/fault-forecast/Time-Series-Library/dataset/fault/S9300_S9306/设备61/window_60_data2.csv,10204,0.9889259114072912,0.026068208545668364,10.640367627924876,1.0,0.0,0.0,0.9906899255194042,0.04635437083496668,11.19740353358386,0.9993139945119561,0.0006860054880439044,38.16692659508079,0.9947324578596629,0.9809878479027833,0,Sparse,PatchTST,Sparse,PatchTST,False
设备63,S5300_S5328C-EI,/Users/leopold/Developer/fault-forecast/Time-Series-Library/dataset/fault/S5300_S5328C-EI/设备63/window_60_data2.csv,10204,0.9524696197569581,0.13827910623284986,5.317955010170994,1.0,0.0,0.0,0.9999019992159938,0.0001960015680125441,101.0099005048515,0.9960799686397491,0.004018032144257154,16.125087330117818,0.9871128969031753,0.9496275970207761,0,Sparse,PatchTST,Sparse,PatchTST,False
设备64,S5300_S5328C-EI,/Users/leopold/Developer/fault-forecast/Time-Series-Library/dataset/fault/S5300_S5328C-EI/设备64/window_60_data2.csv,10204,0.9594276754214034,0.07536260290082321,5.5467702581934,1.0,0.0,0.0,1.0,0.0,0.0,0.9959819678557429,0.004214033712269698,16.074108389556155,0.9888524108192867,0.9566836534692278,0,Sparse,PatchTST,Sparse,PatchTST,False
设备65,S5300_S5328C-EI,/Users/leopold/Developer/fault-forecast/Time-Series-Library/dataset/fault/S5300_S5328C-EI/设备65/window_60_data2.csv,10204,0.969031752254018,0.06007448059584477,6.16617446113745,0.9993139945119561,0.0007840062720501764,39.917101598187216,0.9999019992159938,9.800078400627205e-05,101.0099005048515,0.9962759702077617,0.004018032144257154,16.861175126627536,0.9911309290474324,0.9665817326538613,0,Sparse,PatchTST,Sparse,PatchTST,False
设备66,S5300_S5328C-EI,/Users/leopold/Developer/fault-forecast/Time-Series-Library/dataset/fault/S5300_S5328C-EI/设备66/window_60_data2.csv,10204,0.9803018424147393,0.033222265778126224,7.572051896756082,0.999607996863975,0.0004900039200313603,53.44267957353935,1.0,0.0,0.0,0.9963739709917679,0.003920031360250882,17.098684159899555,0.9940709525676206,0.9773618188945512,0,Sparse,PatchTST,Sparse,PatchTST,False
设备67,S5300_S5328C-EI,/Users/leopold/Developer/fault-forecast/Time-Series-Library/dataset/fault/S5300_S5328C-EI/设备67/window_60_data2.csv,10204,0.9564876519012152,0.07506860054880439,5.043174718920646,0.9984319874558997,0.0015680125441003528,25.233905761891084,1.0,0.0,0.0,0.9966679733437868,0.003724029792238338,19.143068294082624,0.9878969031752255,0.9540376323010584,0,Sparse,PatchTST,Sparse,PatchTST,False
设备69,S9300_S9303,/Users/leopold/Developer/fault-forecast/Time-Series-Library/dataset/fault/S9300_S9303/设备69/window_60_data2.csv,10204,0.9349274794198353,0.26097608780870246,5.270331654215579,0.9980399843198745,0.001960015680125441,22.56546033210934,0.9991179929439435,0.0015680125441003528,37.86736721769814,0.9987259898079185,0.0015680125441003528,33.39255156468281,0.982702861622893,0.9336534692277538,0,Sparse,PatchTST,Sparse,PatchTST,False
设备70,S9300_S9303,/Users/leopold/Developer/fault-forecast/Time-Series-Library/dataset/fault/S9300_S9303/设备70/window_60_data2.csv,10204,0.9527636221089769,0.13347706781654253,5.959320562491974,1.0,0.0,0.0,0.9992159937279498,0.0013720109760878088,38.16692659508079,0.9987259898079185,0.0015680125441003528,33.39255156468281,0.9876764014112113,0.9516856134849079,0,Sparse,PatchTST,Sparse,PatchTST,False
设备71,S5300_S5328C-EI,/Users/leopold/Developer/fault-forecast/Time-Series-Library/dataset/fault/S5300_S5328C-EI/设备71/window_60_data2.csv,10204,0.9418855350842806,0.118874950999608,4.8848860178934945,0.996765974127793,0.003430027440219522,17.996167392429047,0.9999019992159938,0.0001960015680125441,101.0099005048515,0.9864758918071345,0.01675813406507252,9.491001067428384,0.9812573500588004,0.9309094472755782,0,Sparse,PatchTST,Intermittent,iTransformer,True
设备72,S5300_S5328C-EI,/Users/leopold/Developer/fault-forecast/Time-Series-Library/dataset/fault/S5300_S5328C-EI/设备72/window_60_data2.csv,10204,0.9468835750686005,0.09212073696589573,4.75442373406135,1.0,0.0,0.0,0.9999019992159938,9.800078400627205e-05,101.0099005048515,0.9861818894551156,0.01715013720109761,9.378817644466881,0.9832418659349275,0.9351234809878479,0,Sparse,PatchTST,Intermittent,iTransformer,True
设备73,S9300_S9303,/Users/leopold/Developer/fault-forecast/Time-Series-Library/dataset/fault/S9300_S9303/设备73/window_60_data2.csv,10204,0.942375539004312,0.20962367698941592,5.168225851337613,0.9966679733437868,0.00382203057624461,18.470136886539176,0.9987259898079185,0.0015680125441003528,29.595713372040887,0.986671893375147,0.016268130145041162,9.294671217950075,0.9811103488827911,0.9303214425715406,0,Sparse,PatchTST,Intermittent,iTransformer,True
设备74,S9300_S9303,/Users/leopold/Developer/fault-forecast/Time-Series-Library/dataset/fault/S9300_S9303/设备74/window_60_data2.csv,10204,0.9713837710701686,0.09702077616620933,6.317906880629929,1.0,0.0,0.0,0.9984319874558997,0.0017640141121128968,26.30331153164681,0.9865738925911407,0.016562132497059977,9.263730787239878,0.9890974127793022,0.9582516660133281,0,Sparse,PatchTST,Intermittent,iTransformer,True
设备75,NE20E-8,/Users/leopold/Developer/fault-forecast/Time-Series-Library/dataset/fault/NE20E-8/设备75/window_60_data.csv,10204,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9788318306546452,0.038612308898471184,9.196917556183523,0.9947079576636613,0.9788318306546452,0,Sparse,PatchTST,Intermittent,iTransformer,True
设备76,NE20E-8,/Users/leopold/Developer/fault-forecast/Time-Series-Library/dataset/fault/NE20E-8/设备76/window_60_data.csv,10204,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9814778518228146,0.02254018032144257,7.915455915109715,0.9953694629557036,0.9814778518228146,0,Sparse,PatchTST,Intermittent,iTransformer,True
设备78,S5300_S5352C-EI,/Users/leopold/Developer/fault-forecast/Time-Series-Library/dataset/fault/S5300_S5352C-EI/设备78/window_60_data2.csv,10204,0.9558996471971776,0.13661309290474324,6.383237989472813,0.9991179929439435,0.0017640141121128968,43.458366624041794,0.9998039984319874,0.00029400235201881614,75.28538296966343,0.9936299490395923,0.006468051744413956,12.581378809400748,0.9871128969031753,0.9523716189729518,0,Sparse,PatchTST,Intermittent,iTransformer,True
设备79,S5300_S5328C-EI,/Users/leopold/Developer/fault-forecast/Time-Series-Library/dataset/fault/S5300_S5328C-EI/设备79/window_60_data2.csv,10204,0.9755978047824383,0.03596628773030184,7.3330943389204535,0.9982359858878871,0.0017640141121128968,23.78841921794907,0.9999019992159938,9.800078400627205e-05,101.00990050485153,0.9931399451195609,0.0071540572324578595,12.258452455183084,0.99171893375147,0.9714817718541748,0,Sparse,PatchTST,Intermittent,iTransformer,True
设备80,S5300_S5328C-EI,/Users/leopold/Developer/fault-forecast/Time-Series-Library/dataset/fault/S5300_S5328C-EI/设备80/window_60_data2.csv,10204,0.9789298314386515,0.025186201489611915,7.316792395105953,0.9998039984319874,0.0001960015680125441,71.42128534267637,1.0,0.0,0.0,0.9848098784790278,0.015484123872990984,8.126178072679629,0.9908859270874166,0.970109760878087,0,Sparse,PatchTST,Intermittent,iTransformer,True
设备81,S9300_S9303,/Users/leopold/Developer/fault-forecast/Time-Series-Library/dataset/fault/S9300_S9303/设备81/window_60_data2.csv,10204,0.9998039984319874,0.0001960015680125441,71.42128534267637,0.9994119952959624,0.0013720109760878088,45.62289972800759,0.9979419835358683,0.0031360250882007056,27.13666223948701,0.9980399843198745,0.002156017248137985,23.391211177076286,0.9987994903959231,0.9956879655037241,0,Sparse,PatchTST,Sparse,PatchTST,False
设备82,S5300_S5328C-EI,/Users/leopold/Developer/fault-forecast/Time-Series-Library/dataset/fault/S5300_S5328C-EI/设备82/window_60_data2.csv,10204,0.9517836142689141,0.07369658957271658,5.16523187314032,0.9990199921599373,0.0010780086240689925,33.09527943168266,0.999607996863975,0.0004900039200313603,53.442679573539344,0.9966679733437868,0.003724029792238338,18.001615809286463,0.9867698941591533,0.9501176009408075,0,Sparse,PatchTST,Sparse,PatchTST,False
设备83,NE40E-X3,/Users/leopold/Developer/fault-forecast/Time-Series-Library/dataset/fault/NE40E-X3/设备83/window_60_data.csv,10204,0.9999019992159938,9.800078400627205e-05,101.0099005048515,0.9960799686397491,0.004410035280282242,16.617631570483972,0.9916699333594668,0.012936103488827911,15.001759921243202,0.9182673461387691,0.22814582516660134,5.039531202570095,0.9764798118384947,0.9104272834182674,0,Sparse,PatchTST,Dense,Informer,True
设备85,S9300_S9306,/Users/leopold/Developer/fault-forecast/Time-Series-Library/dataset/fault/S9300_S9306/设备85/window_60_data2.csv,10204,0.9181693453547628,0.25646805174441395,3.880318268163918,0.9998039984319874,0.0005880047040376323,85.84029098014261,0.9932379459035672,0.010682085456683654,15.05308341368098,0.9980399843198745,0.002058016464131713,23.047373080151495,0.9773128185025479,0.915327322618581,0,Sparse,PatchTST,Sparse,PatchTST,False
设备86,S9300_S9306,/Users/leopold/Developer/fault-forecast/Time-Series-Library/dataset/fault/S9300_S9306/设备86/window_60_data2.csv,10204,0.9073892591140729,0.27959623676989415,3.7089614192692584,0.9840258722069777,0.020286162289298314,8.794748018521135,0.8309486475891807,0.988141905135241,2.251107697452725,0.997843982751862,0.0022540180321442573,21.93696933987294,0.9300519404155233,0.7495099960799686,1,Intermittent,iTransformer,Sparse,PatchTST,True
