Timestamp,Model,Seq_Len,Accuracy,Precision,Recall,F1_Score,Exp_ID
2025-12-12 01:06:05,TimesNet,24,0.9852941176470589,0.0,0.0,0.0,classification_设备52_TimesNet_29_TimesNet_UEA_ftM_sl24_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_Auto_Run_0
2025-12-12 01:06:52,Informer,24,0.9852941176470589,0.0,0.0,0.0,classification_设备52_Informer_29_Informer_UEA_ftM_sl24_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_Auto_Run_0
2025-12-12 01:07:35,PatchTST,24,0.9852941176470589,0.0,0.0,0.0,classification_设备52_PatchTST_29_PatchTST_UEA_ftM_sl24_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_Auto_Run_0
2025-12-12 01:08:14,iTransformer,24,0.9852941176470589,0.5,0.2,0.28571428571428575,classification_设备52_iTransformer_29_iTransformer_UEA_ftM_sl24_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_Auto_Run_0
2025-12-12 01:09:39,TimesNet,24,0.9941176470588236,0.0,0.0,0.0,classification_设备27_TimesNet_29_TimesNet_UEA_ftM_sl24_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_Auto_Run_0
2025-12-12 01:10:30,Informer,24,0.9941176470588236,0.0,0.0,0.0,classification_设备27_Informer_29_Informer_UEA_ftM_sl24_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_Auto_Run_0
2025-12-12 01:11:14,PatchTST,24,0.9941176470588236,0.0,0.0,0.0,classification_设备27_PatchTST_29_PatchTST_UEA_ftM_sl24_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_Auto_Run_0
2025-12-12 01:11:57,iTransformer,24,0.9941176470588236,0.0,0.0,0.0,classification_设备27_iTransformer_29_iTransformer_UEA_ftM_sl24_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_Auto_Run_0
2025-12-12 01:13:21,TimesNet,24,0.9970588235294118,0.0,0.0,0.0,classification_设备80_TimesNet_29_TimesNet_UEA_ftM_sl24_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_Auto_Run_0
2025-12-12 01:14:11,Informer,24,0.9970588235294118,0.0,0.0,0.0,classification_设备80_Informer_29_Informer_UEA_ftM_sl24_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_Auto_Run_0
2025-12-12 01:14:54,PatchTST,24,0.9970588235294118,0.0,0.0,0.0,classification_设备80_PatchTST_29_PatchTST_UEA_ftM_sl24_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_Auto_Run_0
2025-12-12 01:15:39,iTransformer,24,0.9970588235294118,0.0,0.0,0.0,classification_设备80_iTransformer_29_iTransformer_UEA_ftM_sl24_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_Auto_Run_0
2025-12-12 01:17:04,TimesNet,24,0.9941176470588236,0.0,0.0,0.0,classification_设备36_TimesNet_29_TimesNet_UEA_ftM_sl24_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_Auto_Run_0
2025-12-12 01:17:56,Informer,24,0.9941176470588236,0.0,0.0,0.0,classification_设备36_Informer_29_Informer_UEA_ftM_sl24_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_Auto_Run_0
2025-12-12 01:18:41,PatchTST,24,0.9941176470588236,0.0,0.0,0.0,classification_设备36_PatchTST_29_PatchTST_UEA_ftM_sl24_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_Auto_Run_0
2025-12-12 01:19:26,iTransformer,24,0.9941176470588236,0.0,0.0,0.0,classification_设备36_iTransformer_29_iTransformer_UEA_ftM_sl24_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_Auto_Run_0
2025-12-12 01:20:45,TimesNet,24,0.9911764705882353,0.0,0.0,0.0,classification_设备2_TimesNet_29_TimesNet_UEA_ftM_sl24_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_Auto_Run_0
2025-12-12 01:21:38,Informer,24,0.9911764705882353,0.0,0.0,0.0,classification_设备2_Informer_29_Informer_UEA_ftM_sl24_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_Auto_Run_0
2025-12-12 01:22:23,PatchTST,24,0.9911764705882353,0.0,0.0,0.0,classification_设备2_PatchTST_29_PatchTST_UEA_ftM_sl24_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_Auto_Run_0
2025-12-12 01:23:09,iTransformer,24,0.9911764705882353,0.0,0.0,0.0,classification_设备2_iTransformer_29_iTransformer_UEA_ftM_sl24_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_Auto_Run_0
2025-12-12 01:24:34,TimesNet,24,0.9882352941176471,0.0,0.0,0.0,classification_设备57_TimesNet_29_TimesNet_UEA_ftM_sl24_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_Auto_Run_0
2025-12-12 01:25:25,Informer,24,0.9882352941176471,0.0,0.0,0.0,classification_设备57_Informer_29_Informer_UEA_ftM_sl24_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_Auto_Run_0
2025-12-12 01:26:09,PatchTST,24,0.9882352941176471,0.0,0.0,0.0,classification_设备57_PatchTST_29_PatchTST_UEA_ftM_sl24_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_Auto_Run_0
2025-12-12 01:26:52,iTransformer,24,0.9882352941176471,0.0,0.0,0.0,classification_设备57_iTransformer_29_iTransformer_UEA_ftM_sl24_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_Auto_Run_0
2025-12-12 01:28:19,TimesNet,24,0.9941176470588236,0.0,0.0,0.0,classification_设备42_TimesNet_29_TimesNet_UEA_ftM_sl24_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_Auto_Run_0
2025-12-12 01:29:09,Informer,24,0.9941176470588236,0.0,0.0,0.0,classification_设备42_Informer_29_Informer_UEA_ftM_sl24_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_Auto_Run_0
2025-12-12 01:29:52,PatchTST,24,0.9941176470588236,0.0,0.0,0.0,classification_设备42_PatchTST_29_PatchTST_UEA_ftM_sl24_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_Auto_Run_0
2025-12-12 01:30:37,iTransformer,24,0.9941176470588236,0.0,0.0,0.0,classification_设备42_iTransformer_29_iTransformer_UEA_ftM_sl24_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_Auto_Run_0
2025-12-12 01:32:00,TimesNet,24,0.9911764705882353,0.0,0.0,0.0,classification_设备4_TimesNet_29_TimesNet_UEA_ftM_sl24_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_Auto_Run_0
2025-12-12 01:32:51,Informer,24,0.9911764705882353,0.0,0.0,0.0,classification_设备4_Informer_29_Informer_UEA_ftM_sl24_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_Auto_Run_0
